timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
94240,1.68,0,0,2.0,-97.3,-7.9,994.0,-32.28,8.71,0.78,29.72
94260,0,0,0,0.99,-0.6,144.5,950.4,-27.38,3.67,-4.04,29.89
94280,0.22,0.7,3.26,0,-128.9,77.2,1025.5,-26.81,6.31,-4.99,29.6
94300,0,0,0,1.76,-95.6,192.3,1047.1,-24.71,30.6,-4.28,28.81
94320,0,4.84,2.98,1.82,94.1,132.1,1003.8,-14.54,25.87,-2.73,28.98
94340,0.91,0,3.07,1.99,15.0,92.8,970.0,-5.23,30.9,-5.46,27.89
94360,2.06,0,0,0.36,-60.9,132.6,989.9,1.37,12.74,-4.73,27.82
94380,74.87,28.24,4.62,0,20.0,186.9,961.7,7.88,11.25,-0.68,28.41
94400,57.24,48.22,16.47,2.95,15.8,186.4,924.1,10.49,14.6,2.53,28.93
94420,36.35,54.06,23.86,1.05,143.2,60.4,891.2,18.06,15.32,3.96,29.06
94440,13.89,52.4,38.14,2.55,180.8,38.0,792.4,15.92,11.88,3.73,29.68
94460,7.63,51.79,55.15,2.18,175.3,62.3,799.5,28.89,6.5,6.91,29.09
94480,1.39,50.7,67.05,0.1,138.2,113.9,846.7,33.12,4.6,3.58,29.92
94500,2.14,36.72,77.2,4.52,46.6,-29.0,814.5,30.31,-1.27,3.51,30.23
94520,2.88,23.11,86.83,0.63,26.0,-38.4,798.7,24.45,-0.92,-4.26,30.52
94540,0.95,14.92,83.52,18.11,45.4,-39.5,814.2,27.44,-2.27,-5.48,30.85
94560,0.67,8.66,78.2,25.29,54.1,-52.4,835.7,26.03,-9.53,-5.48,30.66
94580,1.22,5.66,66.06,43.25,97.7,-193.9,866.7,20.92,-15.18,-3.48,31.11
94600,0,1.88,50.81,56.75,-18.5,-53.0,942.6,8.34,-22.38,-4.85,31.42
94620,1.64,1.34,33.89,65.88,33.5,-109.1,998.6,8.61,-21.43,1.67,31.0
94640,0.69,0,24.05,61.64,-72.1,-149.9,947.8,-3.29,-14.21,-3.22,30.94
94660,0,0,16.83,65.69,-50.8,-215.8,943.8,-3.52,-25.08,-0.19,30.66
94680,2.01,0,6.12,47.27,-46.0,-79.5,963.7,-13.24,-13.32,5.49,30.47
94700,3.81,3.0,0,31.89,-90.3,-62.7,991.1,-14.72,-14.07,5.71,31.0
94720,0,0,7.88,20.09,-58.8,-40.1,975.3,-29.5,-10.15,2.74,30.34
94740,4.32,1.6,0.51,8.73,-178.3,-37.0,986.1,-28.77,-1.22,0.98,30.29
94760,0,2.38,3.04,5.15,-116.3,-102.1,990.9,-26.63,-3.03,1.52,30.16
94780,2.05,0,7.49,1.27,-87.4,98.5,976.9,-29.67,2.72,0.77,29.75
94800,0.28,3.5,0,6.0,-46.7,76.4,1050.5,-27.75,5.1,-2.3,29.23
94820,0,0,0,0,-184.6,134.2,1020.5,-26.06,14.0,-4.4,29.54
94840,0.85,3.34,3.21,0.64,-33.2,243.7,982.8,-22.24,19.03,-4.87,29.19
94860,5.03,2.18,3.06,0,-106.9,140.6,998.6,-13.04,7.01,-3.22,28.5
94880,5.05,0,0,0,-79.8,139.4,953.7,-13.1,23.48,-4.65,28.69
94900,0,2.82,2.89,0,82.8,102.8,978.2,-4.94,8.43,2.2,28.59
94920,74.34,27.31,4.41,0,19.0,199.2,929.7,7.58,22.63,2.46,28.02
94940,63.19,36.29,10.38,0,-61.7,296.1,906.0,8.76,28.13,5.39,28.64
94960,41.75,51.75,18.35,0,26.1,70.9,889.9,20.02,13.86,1.66,28.83
94980,19.57,59.42,30.31,0,5.1,181.3,860.1,22.32,13.57,3.03,28.97
95000,15.6,55.75,47.16,1.7,125.6,63.1,778.8,22.97,14.8,6.96,29.84
95020,4.45,46.53,68.49,1.0,104.7,54.3,828.0,25.5,2.21,1.94,29.8
95040,0,39.48,80.7,0.72,221.6,-67.4,838.9,30.7,-0.36,1.35,30.21
95060,0.63,31.28,86.12,9.78,66.2,-35.0,828.4,30.52,-1.17,-2.62,30.27
95080,0,17.97,83.08,13.87,47.3,-109.6,819.8,26.08,-4.61,-5.28,30.58
95100,0.26,3.24,82.5,28.49,98.9,-126.4,854.8,21.9,-11.43,-4.66,30.77
95120,0,4.21,66.44,33.71,9.8,-191.2,871.7,25.29,-8.68,-6.32,30.55
95140,1.61,7.1,55.72,43.77,135.2,-136.5,929.4,13.48,-18.31,-6.21,30.77
95160,0,0,36.61,63.05,-24.8,-160.2,1008.8,8.85,-15.02,-2.21,31.11
95180,0,0,26.74,65.99,-14.5,-16.9,1009.5,-1.43,-13.97,2.3,31.36
95200,0,0,19.2,66.23,68.3,-197.8,1021.1,-7.08,-16.57,2.26,30.97
95220,0,2.1,7.84,57.97,24.7,-150.1,1043.1,-14.68,-18.03,4.25,31.56
95240,0.91,0,5.68,42.54,-43.8,-126.8,1043.7,-13.51,-9.79,7.31,30.89
95260,0,0.54,0.05,25.0,-140.8,-21.7,1017.3,-21.02,3.67,7.13,30.96
95280,0,4.57,0.68,15.53,-56.1,-48.5,1012.6,-26.52,-7.63,3.94,30.55
95300,0.83,2.24,0,13.74,-142.1,32.9,1057.0,-26.38,-9.05,-0.03,30.31
95320,2.62,0,1.91,2.91,-4.2,27.0,1020.6,-30.05,-7.8,0.21,30.17
95340,0.56,0,0.24,6.22,-82.6,58.1,946.6,-28.06,2.14,1.16,29.89
95360,0,0,0,1.88,-43.5,42.0,1002.6,-24.87,6.77,-3.04,29.28
95380,0.92,0.97,0,0.04,-66.9,59.0,1036.6,-21.2,19.49,-2.41,29.09
95400,2.71,0.98,0,0,-70.4,172.1,966.1,-19.92,16.97,-6.3,28.79
95420,0,2.18,0,0,-63.1,141.7,1038.0,-9.24,7.07,-1.96,28.71
95440,0,0,0,0,-72.1,146.3,1029.5,-8.75,20.39,0.78,28.44
95460,79.97,27.89,5.49,0.65,54.9,180.6,991.5,0.87,22.91,2.1,28.2
95480,68.24,36.4,10.02,2.37,22.3,234.1,912.7,3.68,24.84,3.46,28.82
95500,45.43,44.6,15.88,2.0,88.3,107.2,892.6,10.18,13.81,2.41,28.59
95520,33.0,54.87,33.09,1.48,50.8,132.3,788.6,25.61,13.06,3.98,28.96
95540,14.58,53.49,49.33,0,95.9,93.5,767.4,20.69,16.25,5.06,29.16
95560,10.95,50.64,63.99,5.34,100.6,21.7,790.9,31.18,4.69,5.16,29.56
95580,5.07,43.63,71.17,4.81,0.8,-34.1,781.6,29.45,6.74,0.84,29.85
95600,4.45,29.04,85.83,5.03,161.0,-68.8,785.8,32.05,1.11,0.04,30.0
95620,0.1,21.76,87.5,6.78,168.7,-16.3,769.4,30.2,-4.87,-4.2,30.39
95640,1.49,14.09,78.45,24.95,40.0,-27.7,830.2,22.73,-7.38,-6.92,31.03
95660,0,3.2,69.89,33.93,190.2,-116.0,785.6,23.47,-22.26,-3.25,30.91
95680,1.51,5.22,59.78,47.31,42.7,-172.6,884.7,16.6,-17.65,1.02,30.84
95700,0.87,0,44.97,61.8,-35.5,-184.6,1003.2,8.74,-17.53,-3.66,30.85
95720,2.4,2.86,25.42,65.08,79.2,-83.3,987.4,3.68,-24.53,-2.02,30.98
95740,0,4.17,11.21,66.68,-54.1,-185.2,1018.2,-7.38,-15.46,-1.32,31.16
95760,0,0,8.86,54.26,-31.0,-186.9,980.9,-8.8,-19.12,1.45,30.9
95780,0,0,1.19,40.4,-64.7,-28.8,1003.5,-17.06,-15.58,7.39,30.62
95800,0,0,5.35,31.92,-161.3,-144.9,1007.8,-18.46,-17.78,6.98,30.88
95820,0,3.08,0,17.15,-117.6,-118.1,953.7,-27.17,-18.7,1.55,30.62
95840,1.94,0.99,0,10.65,-79.4,2.4,975.3,-32.36,-8.16,0.98,30.46
95860,1.79,0,0.37,0,-3.2,-11.7,1013.0,-27.75,-10.34,-0.56,30.01
95880,0.54,0,0,0,-161.3,-0.5,1017.0,-32.54,-1.42,0.31,29.58
95900,0,0.26,0.18,0,-61.6,-0.9,1021.2,-22.75,12.69,-9.99,29.34
95920,0,0,0,0,-96.5,112.3,989.7,-28.7,10.05,-5.66,29.07
95940,0,2.99,2.62,0.72,-84.7,82.8,1009.9,-22.63,13.52,2.54,28.81
95960,3.37,2.04,5.55,0.95,-38.8,148.4,1005.1,-19.21,25.67,-5.18,28.82
95980,3.52,1.69,1.16,0,-69.6,144.8,1006.9,-9.02,24.58,0.01,28.34
96000,78.11,19.74,2.86,0,77.4,212.0,1001.0,0.08,24.74,-0.72,28.21
96020,69.37,35.35,7.77,1.61,5.3,74.6,997.2,8.94,27.11,2.89,28.34
96040,50.35,43.36,17.22,0,104.8,128.7,918.8,8.29,11.49,4.06,28.59
96060,32.72,56.01,27.96,0.05,-14.2,147.3,920.2,22.83,12.5,0.02,29.45
96080,23.6,55.5,44.84,0,34.0,136.0,898.9,24.53,10.42,6.4,29.26
96100,7.04,56.46,61.2,5.09,101.1,53.5,813.1,22.86,7.42,0.27,29.73
96120,1.23,43.91,65.27,5.93,48.1,-35.6,828.4,26.18,1.39,0.72,29.98
96140,0,31.51,80.39,7.59,69.8,-10.7,763.1,31.91,6.34,-0.51,30.27
96160,0,21.77,84.65,11.83,102.9,-1.3,778.7,30.06,-10.4,-0.48,30.58
96180,0,10.69,81.09,18.12,97.3,-87.0,904.9,28.65,-13.88,-7.58,30.61
96200,0,10.9,71.32,29.77,114.8,-145.7,839.5,23.95,-15.3,-5.31,30.94
96220,0.84,3.97,65.77,42.79,100.4,-230.9,875.6,21.98,-11.92,-3.11,30.83
96240,3.17,0,47.67,60.57,13.8,-204.4,963.0,21.07,-15.62,-1.4,31.14
96260,2.46,1.92,38.72,65.02,52.8,-95.6,993.8,6.8,-24.79,-1.1,30.78
96280,1.25,2.15,25.41,67.95,-71.8,-60.4,970.1,1.24,-28.27,-0.96,31.05
96300,0,0,18.81,55.8,-70.7,-173.6,1025.2,-13.75,-15.6,1.96,31.19
96320,5.43,0,6.61,45.33,-37.1,-113.5,1055.0,-13.09,-25.59,5.28,30.73
96340,4.09,0,6.24,30.72,-42.2,-83.1,1005.2,-18.38,-13.56,5.14,30.79
96360,0,0,3.49,20.44,-63.7,-132.9,945.2,-25.37,-16.63,8.06,30.69
96380,0,0.81,0,14.44,3.1,-78.3,971.5,-25.97,-11.05,3.04,30.62
96400,0,0,0,8.52,-120.7,56.4,943.5,-28.41,-5.28,0.27,30.5
96420,0,4.55,0,2.23,-149.9,41.1,1059.2,-26.14,-0.06,1.55,29.84
96440,4.38,0,0,0,-119.5,-9.7,997.5,-27.53,5.14,-1.91,29.74
96460,4.33,2.73,0,0,-38.5,91.9,1032.3,-27.51,20.51,-2.88,29.45
96480,2.42,1.17,5.8,0,-90.7,166.1,1010.9,-18.9,7.35,-3.98,29.14
96500,0.97,0,1.16,0,-136.7,242.4,1035.4,-16.24,21.55,-6.55,28.74
96520,0,0,0,7.83,-36.4,4.0,1012.5,-7.5,33.05,1.9,28.42
96540,0.96,0.46,6.88,2.39,92.6,146.2,987.2,-3.46,6.57,-1.38,28.44
96560,76.46,33.64,9.42,0,163.5,72.6,972.1,6.87,16.26,1.18,28.07
96580,58.19,37.77,13.86,0,111.7,211.7,930.3,14.33,14.99,1.48,28.47
96600,43.5,51.24,19.4,2.41,50.3,196.0,820.4,15.06,17.82,8.69,28.85
96620,22.78,54.91,37.65,1.05,107.8,172.7,829.4,21.67,6.78,5.48,29.65
96640,9.01,58.67,48.99,0.43,151.3,61.5,807.5,24.86,7.63,2.11,29.49
96660,0,53.46,65.57,3.3,138.0,38.8,789.0,29.74,0.23,1.62,29.66
96680,0.97,43.19,80.1,11.26,81.2,-41.7,801.4,30.85,1.42,-1.71,30.1
96700,0,28.05,88.87,10.04,95.0,-72.7,797.9,35.33,1.01,-3.26,30.26
96720,1.97,14.19,89.01,13.1,119.3,-45.7,806.5,30.07,-7.5,-2.99,30.7
96740,0.6,4.4,78.4,23.06,110.0,-78.2,816.9,24.82,-9.93,-3.62,30.86
96760,1.35,8.17,68.53,39.39,76.6,-142.2,939.0,17.07,-17.26,-5.88,30.95
96780,0,0,48.08,58.04,55.4,-91.6,951.8,10.48,-14.35,-3.62,31.28
96800,0,0,35.25,68.78,-33.4,-9.0,996.3,2.57,-23.09,-0.63,30.99
96820,0,0,24.56,64.66,4.3,-118.8,1023.0,-2.21,-13.98,3.95,31.13
96840,0,0.97,12.42,57.9,-22.9,-188.8,1025.7,-6.89,-12.69,-0.71,31.16
96860,0,0,9.05,51.9,-99.8,-204.3,965.3,-11.59,-17.74,3.74,30.82
96880,0,2.64,5.48,40.06,-99.9,-185.2,1037.9,-24.52,-13.25,7.17,31.05
96900,0,0.64,0.91,25.24,-60.5,-121.5,997.1,-23.89,-10.77,4.05,30.91
96920,0,0,3.49,14.56,-62.8,-37.4,1022.7,-34.24,-2.64,1.28,30.3
96940,2.94,0,1.25,5.56,-114.5,-14.1,1039.4,-26.15,1.81,1.48,30.21
96960,0,1.06,0,4.73,-45.1,17.1,1024.4,-25.62,-2.38,-1.09,30.22
96980,0,0,0,3.73,-89.9,-12.5,997.9,-31.65,3.8,-2.85,29.76
97000,1.15,1.79,2.42,0,-49.8,73.9,1049.1,-24.14,14.48,-2.91,29.5
97020,1.19,0.69,2.93,2.99,-132.9,83.1,1008.8,-19.19,15.76,-6.25,29.29
97040,0.04,0,2.67,0,-30.7,108.5,994.2,-18.3,9.07,-3.61,28.66
97060,0,0.31,0,0,-60.4,100.7,979.5,-8.73,22.98,-3.96,28.58
97080,1.93,7.37,0,0.07,-79.5,75.0,962.5,-6.26,21.51,-0.62,28.33
97100,70.67,33.15,7.1,0,27.8,164.0,975.7,3.6,15.73,-2.31,28.13
97120,59.95,39.97,8.89,0,-3.6,138.9,962.9,14.99,12.62,1.95,28.46
97140,47.99,51.93,23.73,1.0,73.8,116.6,914.4,18.64,16.95,5.32,28.81
97160,27.92,55.65,35.07,0.75,98.1,78.7,867.7,19.23,15.57,4.29,29.17
97180,14.98,58.32,46.24,2.73,118.3,56.6,816.2,21.19,17.61,2.95,29.62
97200,1.08,53.15,62.01,0.59,111.8,32.4,872.3,29.88,4.47,3.64,29.7
97220,0.71,39.67,75.05,2.22,165.1,-1.9,807.3,26.98,6.95,1.16,30.13
97240,0,34.25,77.46,13.19,72.6,83.9,801.8,25.92,7.19,-0.55,30.16
97260,4.56,16.84,81.37,11.87,62.4,-106.7,812.8,25.48,-14.68,-4.56,30.27
97280,0.72,5.86,79.74,25.7,107.7,-57.4,790.7,26.76,-8.97,-6.17,30.53
97300,1.46,5.26,72.23,39.58,166.4,-112.3,810.6,20.88,-17.11,-7.06,30.64
97320,1.24,1.5,54.72,49.06,95.9,-220.4,905.8,19.91,-18.6,-4.35,30.93
97340,0,6.71,39.71,60.61,-5.7,-75.9,912.1,7.58,-18.43,-2.84,30.86
97360,5.22,0,25.95,59.98,-3.1,-101.4,963.3,2.82,-10.13,-1.62,30.61
97380,0,0,16.12,64.09,-58.7,-162.8,1008.2,-11.06,-16.8,2.2,30.72
97400,1.13,2.01,9.14,53.24,-122.1,-232.4,1014.0,-10.58,-17.46,5.8,30.67
97420,0,0.31,1.73,40.06,-94.5,-94.3,1043.4,-17.38,-23.56,5.73,30.72
97440,0.91,0,0.34,28.67,-24.1,-94.7,979.1,-28.09,-16.42,4.3,30.66
97460,0,1.0,0,20.5,-113.1,-57.8,979.4,-23.85,-8.5,2.58,30.56
97480,0,0,0,5.7,-124.9,22.4,1032.3,-25.93,-6.68,-2.03,30.35
97500,1.29,1.53,0,5.96,-77.4,-55.4,1017.6,-23.46,0.63,1.0,29.8
97520,2.01,5.46,0.68,0.46,-184.3,103.2,1014.0,-28.32,-6.1,-1.26,30.25
97540,1.15,0,2.88,0.75,-88.4,63.3,980.5,-28.85,7.6,-5.89,29.72
97560,0.32,2.09,0,2.71,-46.9,145.0,982.7,-21.92,13.0,-5.34,29.61
97580,0,0,0,0.58,-88.1,177.2,974.5,-13.2,10.19,-6.21,28.98
97600,0,1.95,0.39,0,-89.1,108.4,1027.6,-9.59,11.0,-2.23,28.32
97620,1.25,0,0,0,-48.9,98.9,1045.2,-7.27,12.97,1.29,28.18
97640,77.08,19.1,10.78,5.36,11.8,274.7,1003.6,-5.52,17.13,1.92,28.13
97660,68.3,35.79,8.26,8.6,63.1,126.2,974.2,5.8,16.35,4.76,28.45
97680,51.3,53.43,21.38,0,129.8,71.3,925.2,13.51,15.54,-0.68,28.43
97700,32.37,52.72,31.79,2.39,133.5,89.9,884.4,24.43,14.03,2.83,29.23
97720,17.45,63.64,44.17,0,145.3,23.0,816.1,16.81,21.62,6.01,29.55
97740,3.58,56.09,60.83,0,160.5,83.1,757.8,28.34,0.43,0.56,29.27
97760,2.26,42.94,71.64,9.31,91.7,41.2,783.5,32.61,-8.15,0.53,29.93
97780,4.56,35.22,76.71,4.2,64.1,-48.4,823.0,28.45,-7.36,0.26,30.11
97800,0,23.74,87.97,8.67,143.6,26.0,769.9,34.97,1.29,-0.53,30.04
97820,6.55,14.23,84.32,17.72,63.4,-96.4,906.2,27.54,-7.83,-2.34,30.64
97840,2.65,5.17,73.06,33.34,2.9,-98.5,838.4,21.19,-9.85,-8.34,30.69
97860,1.51,0,60.64,48.59,140.0,-68.9,920.9,11.53,-19.93,-6.62,30.7
97880,0,7.93,47.21,59.62,13.8,-78.2,929.1,9.19,-23.31,-4.62,30.92
97900,0.77,3.71,29.41,58.15,17.3,-179.1,1027.8,2.68,-21.89,0.54,31.01
97920,3.31,0.32,20.67,68.47,94.9,-148.2,981.3,-7.17,-12.68,3.08,30.93
97940,0,0,18.26,56.97,12.9,-130.8,1042.1,-6.46,-17.58,3.78,30.97
97960,0,4.04,5.29,50.07,-17.5,-99.9,1005.4,-14.54,-21.16,2.77,30.83
97980,0,2.63,2.1,32.14,-68.5,-100.4,1009.0,-19.38,-17.09,6.5,30.53
98000,0,1.39,1.66,21.79,-169.0,-63.7,961.6,-28.24,-9.82,6.35,30.55
98020,0,0,0,13.73,-98.0,-111.6,1006.9,-30.28,-5.77,1.72,30.31
98040,0,0,0,3.98,-87.9,-52.6,1039.0,-29.46,6.69,2.96,30.1
98060,0,0.8,1.66,3.03,-78.4,32.1,1055.3,-30.39,17.53,-3.19,30.07
98080,0,0.14,0,2.61,-56.9,83.7,993.5,-28.48,8.4,-3.32,29.57
98100,4.86,0,0.15,5.01,-74.0,135.7,979.3,-25.63,10.23,-4.58,29.4
98120,5.11,0,0.85,3.48,-98.7,108.2,988.4,-15.49,14.36,-4.89,29.03
98140,1.85,2.2,1.35,0,-6.8,201.2,997.0,-18.1,24.48,-2.31,28.62
98160,0,0,1.76,0,17.2,189.6,930.1,-10.05,23.1,-1.08,28.59
98180,1.26,0.13,6.21,0,75.9,134.1,939.7,0.03,25.18,-0.79,27.57
98200,73.93,27.37,15.0,1.3,2.0,135.9,937.9,7.85,21.62,3.67,28.07
98220,57.58,46.45,20.31,0,48.9,116.6,946.0,16.07,14.14,2.94,28.94
98240,37.08,51.83,31.76,0,10.1,66.8,877.8,15.16,16.75,4.91,28.85
98260,17.31,59.3,45.15,2.84,110.3,157.6,857.7,22.53,16.17,4.05,29.17
98280,10.26,53.93,60.74,0.31,61.5,80.0,821.9,23.38,7.6,1.92,29.7
98300,2.95,42.74,66.72,0,100.4,101.4,774.0,31.29,-3.0,-0.93,29.74
98320,0,36.02,82.69,7.93,196.1,-26.2,817.6,31.72,7.45,0.51,30.08
98340,0,21.12,83.14,10.74,69.0,48.2,701.0,31.76,-8.27,-3.05,30.23
98360,0,16.44,80.75,15.72,27.8,-195.0,816.1,34.57,-8.83,-4.41,30.67
98380,0,8.85,76.82,29.2,25.7,-80.1,853.9,21.71,-4.97,-6.57,30.8
98400,0,4.34,63.55,47.97,159.4,-115.8,873.3,16.22,-5.85,-2.9,31.04
98420,0,1.94,44.38,55.34,56.7,-156.9,883.2,10.26,-14.51,-3.49,30.93
98440,0,2.84,31.96,64.29,-47.8,-178.7,968.4,1.35,-22.74,0.06,31.17
98460,1.29,2.04,18.66,64.98,-24.8,-63.5,988.9,-1.88,-14.47,1.23,30.56
98480,0.91,0,12.29,66.99,-43.6,-223.4,1021.9,-8.67,-18.79,3.78,31.1
98500,0,0.49,8.49,48.09,1.6,-100.5,1005.7,-18.43,-8.34,1.63,30.46
98520,1.39,1.0,6.8,29.84,0.9,-62.8,1018.0,-22.41,-19.18,4.69,30.81
98540,0,0,0,19.01,-28.6,-135.9,1054.5,-23.2,-12.12,3.0,30.59
98560,3.65,0,6.0,15.3,-104.8,-59.1,971.0,-26.19,3.38,1.18,30.58
98580,3.27,0,5.82,10.03,-129.8,86.8,975.2,-30.11,-9.39,0.8,30.36
98600,0,0,3.41,3.62,-47.9,-13.5,1027.3,-35.94,10.61,-2.47,29.82
98620,5.24,0,2.36,0,-113.3,122.5,965.4,-28.01,19.86,-3.38,29.39
98640,0,0,0,1.49,-118.4,78.4,967.1,-24.47,14.58,-3.18,29.42
98660,0.64,0,0,0,-77.1,47.3,1012.7,-22.31,16.38,-7.28,29.14
98680,2.88,0.63,1.51,7.25,-31.3,180.2,993.1,-19.86,16.9,-0.94,28.87
98700,0,0.45,0,0,-91.2,219.3,992.4,-6.82,11.09,-3.95,28.51
98720,0,0,0,2.55,-47.6,115.2,1016.9,-2.84,26.08,-2.05,28.29
98740,71.5,26.02,11.16,0,72.7,36.9,955.4,1.56,16.19,-0.26,28.13
98760,61.09,40.95,10.93,0.22,85.4,128.6,932.2,10.05,18.15,4.95,28.47
98780,37.57,51.03,25.28,0,103.5,115.6,900.7,18.09,17.94,1.03,28.93
98800,23.81,56.45,34.11,0,113.7,11.7,846.3,20.16,12.22,6.79,29.28
98820,6.81,53.15,48.06,2.22,122.8,63.5,845.7,27.43,4.32,4.2,29.78
98840,3.5,50.1,65.62,2.35,115.1,54.5,796.2,31.21,9.45,-0.13,29.79
98860,0,36.63,85.37,6.13,190.6,42.9,806.8,34.3,-2.89,-1.84,30.42
98880,0,27.52,85.26,8.14,95.6,-3.3,788.8,31.15,-10.29,-0.76,30.32
98900,0,11.44,82.66,10.96,97.7,-16.8,816.7,23.67,-9.81,-2.27,30.43
98920,3.09,15.98,79.92,27.03,54.9,-55.8,828.6,27.13,-19.47,-6.59,30.63
98940,0,0,70.71,33.31,-55.8,21.1,846.4,17.25,-15.45,-8.15,30.67
98960,2.5,2.02,53.22,53.09,46.4,-126.9,904.4,10.63,-22.23,-1.98,30.98
98980,0,0,38.87,64.26,17.9,-98.4,952.2,7.35,-21.06,-4.59,31.12
99000,2.11,8.19,19.88,66.99,-61.9,-66.9,1022.1,-4.66,-17.94,2.94,31.03
99020,2.65,2.87,18.97,59.57,-111.3,-182.4,1016.8,-8.56,-20.62,0.53,30.8
99040,0,0,7.18,53.84,-91.6,-131.8,1007.3,-16.24,-24.28,3.44,30.7
99060,0,0,5.42,41.26,40.0,-191.5,995.8,-22.52,-12.5,2.29,30.79
99080,3.6,0,0,28.77,-96.4,-129.4,1003.3,-27.62,-12.16,5.38,30.78
99100,0.14,0,4.63,13.84,-52.0,13.7,912.5,-30.27,-9.85,5.9,31.2
99120,0,0,0,12.42,-84.8,57.2,1006.9,-24.97,-11.46,-0.64,30.28
99140,0.71,1.03,3.14,2.36,-85.6,30.7,1041.7,-34.24,-1.93,2.28,30.25
99160,0,0.8,0,1.5,-48.4,158.4,994.5,-34.07,3.69,-4.65,29.71
99180,0,6.27,0.55,1.51,-70.0,70.8,962.6,-24.24,17.72,-4.43,29.36
99200,1.41,0,0,0,-95.3,66.1,1037.8,-31.52,11.6,-3.6,29.53
99220,0,2.02,0,0,-135.6,157.4,960.4,-14.18,-0.54,-4.39,28.93
99240,0,4.84,1.65,0,-50.5,171.9,972.1,-13.39,21.34,-2.78,28.68
99260,0,2.44,0,0,-31.4,116.0,1010.2,-2.99,23.34,-0.93,28.31
99280,76.38,22.09,9.28,0.43,57.8,126.2,888.7,4.61,20.95,-0.91,27.97
99300,69.86,42.14,11.32,0,-18.2,201.6,978.0,7.77,13.86,3.8,28.88
99320,47.2,49.79,24.48,5.18,84.3,69.3,917.9,18.18,22.06,3.4,28.47
99340,21.29,58.93,33.27,4.83,68.4,73.8,888.6,22.06,10.23,3.83,28.96
99360,8.73,57.33,46.1,0,138.9,101.4,800.7,26.36,6.75,4.93,29.59
99380,9.48,54.99,59.29,0,200.9,2.6,818.8,28.59,1.19,2.65,29.77
99400,7.2,42.66,77.91,0.69,167.5,-94.7,758.5,33.67,-6.26,0.22,30.04
99420,1.34,26.48,84.12,3.25,80.6,48.1,806.3,30.36,-1.55,1.78,30.71
99440,0,15.56,84.94,17.05,75.8,-82.7,837.9,29.94,-5.72,-2.17,30.1
99460,0,19.39,84.28,19.6,-26.2,-97.5,808.6,22.92,-0.62,-5.97,30.78
99480,0.72,9.22,68.12,35.75,151.4,-126.9,880.9,18.64,-15.31,-3.98,30.68
99500,1.63,0.92,55.02,49.63,-34.9,-151.9,899.3,13.25,-9.13,-6.61,31.02
99520,0,0,38.73,62.31,-13.9,-180.0,948.8,8.15,-23.8,-2.38,30.91
99540,6.95,0.96,28.69,64.8,-58.3,-154.0,977.9,7.04,-20.0,0.21,31.0
99560,0,0,12.89,62.47,-12.8,-129.5,970.7,-1.06,-17.71,0.13,31.0
99580,9.77,0,9.98,50.37,-37.9,-190.0,1021.0,-8.47,-13.03,3.05,30.54
99600,0.76,2.23,5.5,47.05,-4.4,-137.7,1036.2,-16.21,-7.71,6.91,30.73
99620,1.15,3.09,4.93,26.79,-137.6,-130.2,1002.1,-16.45,-20.13,4.48,30.52
99640,0,6.81,6.16,22.76,-92.8,-34.3,1000.4,-26.65,-2.69,5.52,30.67
99660,3.74,0.14,0.72,11.93,-115.9,-7.6,1023.4,-28.7,-2.5,4.79,30.06
99680,0.71,0.83,2.42,7.15,-21.7,29.8,971.7,-30.05,-0.3,0.65,29.71
99700,1.83,0,0,2.75,-163.4,114.5,1004.5,-33.8,1.6,-0.89,30.0
99720,4.8,3.48,0.96,0,-146.1,137.7,991.9,-24.97,4.78,-3.45,29.66
99740,0,0,0,0,-21.3,80.2,977.0,-17.87,20.78,-2.47,29.34
99760,0,3.14,0,4.31,-100.8,111.8,1041.6,-19.22,12.62,-6.05,28.86
99780,0,0,0.54,0,-107.5,87.5,983.6,-9.98,5.82,-2.63,28.93
99800,2.75,0,0,2.24,-37.7,209.5,995.1,-7.29,26.7,-1.16,28.3
99820,69.82,19.52,3.99,0,-22.4,169.2,990.0,4.1,17.99,1.3,28.52
99840,70.71,39.1,14.37,2.56,-5.5,160.3,953.6,8.86,27.84,-1.43,28.48
99860,55.1,43.66,23.66,0,34.9,145.0,904.5,15.95,21.94,1.78,28.53
99880,30.9,52.42,33.38,0,46.6,149.9,857.6,17.68,18.31,3.87,29.4
99900,18.64,59.35,40.82,2.15,155.2,144.7,805.5,26.88,5.36,4.64,29.37
99920,6.06,55.57,55.14,2.49,101.1,123.8,787.0,27.27,10.36,1.68,29.64
99940,0,46.25,70.5,0,74.1,22.1,842.1,28.03,2.29,0.22,29.75
99960,0,30.19,80.63,6.53,84.4,3.3,771.2,31.67,-3.63,-3.29,30.11
99980,2.91,22.76,85.93,9.04,130.4,8.5,761.6,26.33,5.18,-2.17,30.39
100000,0,8.52,81.74,19.14,174.7,-37.7,865.4,23.83,-10.25,-4.72,30.35
100020,0,10.11,71.31,29.92,17.8,-62.3,876.3,27.59,-14.65,-2.48,30.51
100040,2.6,1.27,61.82,46.57,-40.9,-176.8,840.6,14.97,-15.2,-4.82,30.82
100060,2.99,3.18,47.03,58.96,42.4,-186.5,929.8,10.69,-27.93,-5.92,30.64
