timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
71280,0,0,0.14,5.72,-73.1,-11.2,1052.7,-55.85,0.43,-3.38,30.13
71300,1.21,0.36,0,2.37,-88.8,48.7,1060.4,-58.9,0.85,-3.72,29.79
71320,4.25,1.77,0,7.83,-168.2,7.3,992.6,-58.11,15.33,-2.61,29.33
71340,5.02,1.96,0,0.44,-129.1,73.5,1006.5,-47.6,7.58,-5.04,29.55
71360,0,0,0,0,-144.4,57.4,1008.4,-36.19,5.82,-5.45,29.44
71380,0.11,1.47,5.3,0.33,-2.3,59.9,1008.4,-22.7,17.81,-6.57,28.86
71400,0.72,0.41,0,0,-32.6,160.8,984.9,-19.86,20.7,-3.59,28.28
71420,1.23,2.88,5.0,0.3,6.3,110.7,1044.7,-6.11,16.84,-0.81,28.15
71440,68.53,31.62,13.7,1.67,8.2,138.8,1020.8,7.74,28.53,2.63,28.2
71460,59.77,35.21,12.44,0,62.0,91.4,1000.3,19.44,23.81,3.52,28.51
71480,39.81,53.61,24.94,0,96.5,127.8,893.7,35.27,12.3,3.51,28.86
71500,28.77,55.15,35.97,0,52.9,143.4,843.6,47.61,7.75,4.11,28.96
71520,10.09,53.43,41.55,0,50.7,-25.7,796.0,45.01,6.82,4.81,29.56
71540,10.05,49.21,68.39,0,70.2,-13.2,801.3,57.4,13.66,1.97,29.75
71560,0,42.64,67.7,2.2,127.4,27.8,840.7,55.11,3.71,1.51,29.79
71580,4.28,30.63,81.5,2.23,169.0,-47.1,806.6,58.81,2.37,-0.6,30.31
71600,0,18.26,82.62,14.97,112.3,-73.3,806.5,59.48,-6.21,-4.09,30.56
71620,0.39,6.56,80.04,19.69,70.7,-61.5,892.0,50.17,-0.83,-5.22,30.3
71640,1.4,0,67.48,30.56,12.7,-92.0,889.7,44.99,-7.09,-5.08,30.42
71660,0,6.87,57.76,45.09,48.7,-136.3,922.3,33.68,-15.19,-4.66,30.81
71680,1.72,5.88,52.09,50.67,77.2,-108.7,937.6,26.05,-20.54,-7.28,30.97
71700,0,0.39,30.29,63.41,-9.4,-195.3,995.1,7.55,-9.88,-1.43,31.13
71720,0,1.48,15.42,67.19,95.4,-96.1,998.2,-4.94,-22.8,-0.76,31.12
71740,0.48,1.06,15.75,60.79,-44.4,-146.5,968.6,-17.39,-21.82,2.51,30.98
71760,3.03,0,8.22,45.53,-172.6,-93.2,1066.3,-24.31,-8.24,3.18,30.93
71780,4.2,0,0.38,35.53,-11.0,-149.0,982.2,-40.01,-24.56,6.77,30.83
71800,2.65,0,1.6,24.42,-44.0,-99.1,1028.0,-45.9,-8.88,7.71,30.96
71820,0,2.52,0.12,10.02,-131.6,12.6,1004.4,-52.61,-2.8,3.72,30.56
71840,1.8,3.5,0,10.03,-90.6,27.7,984.1,-58.42,-8.52,3.71,30.57
71860,0.59,9.25,0,2.35,-157.4,9.7,960.1,-58.41,5.64,-3.89,29.93
71880,0.6,0,0,2.55,-113.9,6.1,1015.1,-60.99,1.89,-5.64,30.35
71900,3.38,0,0.85,0.56,-184.9,154.5,1027.6,-48.58,7.08,-4.84,29.93
71920,4.54,1.76,2.04,0,-66.1,94.1,1041.8,-50.84,15.13,-5.88,29.16
71940,0,0,6.94,0,3.4,190.6,1011.7,-33.52,13.91,-3.25,28.95
71960,0,0,2.52,4.32,27.0,151.6,982.4,-26.41,15.54,-3.94,28.51
71980,0.09,3.96,0,0,-55.5,86.6,1005.0,-18.82,16.95,-4.17,28.34
72000,79.2,26.02,1.02,0,-35.4,96.3,1040.2,-1.01,23.46,1.1,27.55
72020,69.52,35.29,11.17,0.98,63.8,165.2,945.1,12.58,20.36,3.53,28.06
72040,52.63,40.88,11.21,0,115.5,188.8,958.2,25.92,13.5,1.89,28.8
72060,30.85,50.91,27.57,0,67.7,169.3,944.2,38.38,20.18,2.67,28.52
72080,17.43,55.75,40.04,2.49,137.7,112.4,870.7,45.3,7.03,3.48,29.41
72100,9.51,52.82,53.79,0,38.6,137.3,844.6,51.81,4.75,3.95,29.38
72120,5.14,44.17,66.8,0.91,86.2,46.5,753.9,56.48,11.78,2.87,29.78
72140,4.24,34.36,78.25,4.18,157.2,-25.4,790.8,60.22,8.4,0.02,29.92
72160,0.64,27.79,87.21,10.29,71.6,31.3,774.9,57.6,1.59,2.25,30.21
72180,3.71,20.76,82.0,18.03,85.3,-77.8,791.7,56.41,-4.27,-4.94,30.49
72200,0,11.82,73.37,18.65,115.2,-81.9,865.7,46.77,-5.98,-0.94,30.94
72220,0,5.6,67.05,38.97,72.8,-198.5,965.5,38.48,-17.21,-6.61,30.81
72240,0.71,0,47.79,44.24,82.1,-132.2,976.8,27.85,-8.15,-2.09,31.06
72260,0.34,0,39.79,60.43,79.3,-219.7,916.8,17.69,-27.85,-4.71,31.0
72280,2.84,0,25.7,69.65,-42.6,-156.5,953.3,1.63,-18.74,-0.7,31.22
72300,0,3.1,18.96,65.77,-0.5,-99.4,975.7,-8.8,-18.25,2.1,31.01
72320,0,2.71,12.33,54.17,-4.7,-263.5,986.2,-24.33,-23.35,6.01,30.89
72340,1.85,2.12,3.86,45.23,-31.4,-117.5,1074.0,-29.49,-15.77,7.3,30.99
72360,0,0,0,27.46,-164.8,-86.9,1006.2,-39.64,-12.82,4.66,30.99
72380,1.23,0,4.81,19.35,-136.6,-74.3,985.3,-53.48,-17.16,3.34,30.84
72400,5.78,0.98,0,11.1,-47.6,-72.0,966.8,-59.09,-8.89,3.55,30.54
72420,1.11,0,0,0,-78.6,-9.3,1022.0,-63.75,-3.06,3.79,30.38
72440,0,3.07,2.78,4.01,-127.7,-21.4,1017.7,-58.75,-1.75,-5.9,30.04
72460,1.81,1.73,0,1.96,-87.6,15.4,966.3,-56.27,5.93,-2.68,29.57
72480,0.85,0,0.35,3.62,44.8,63.6,953.7,-53.27,8.42,-5.16,29.27
72500,0.69,0,0,1.55,-107.5,49.3,932.4,-48.99,19.81,-4.47,29.09
72520,0,0,0,3.44,-33.8,191.6,1007.1,-32.01,12.11,-4.05,28.83
72540,0,0.13,0,0,-48.9,182.6,1008.2,-20.26,25.34,-4.57,28.64
72560,0,0,0.57,0,13.4,141.4,1008.5,-5.43,20.71,0.32,28.14
72580,80.62,28.74,9.8,4.34,-17.4,110.3,1043.6,4.29,19.09,-0.03,27.99
72600,64.76,37.94,15.99,0.13,138.6,86.9,890.1,18.93,18.79,4.09,28.67
72620,45.64,43.49,23.61,0.6,50.1,203.2,917.9,29.32,20.44,4.48,28.99
72640,23.54,58.29,35.33,1.05,147.6,66.3,853.0,44.5,5.51,2.62,29.01
72660,13.01,58.37,44.64,0,68.1,25.5,878.0,49.35,5.15,7.34,29.17
72680,10.07,52.06,56.14,0,77.2,157.5,823.8,59.58,11.12,4.86,29.92
72700,0,45.35,62.84,3.96,116.4,121.0,791.8,58.12,-2.92,2.39,29.61
72720,0,32.35,78.81,9.43,65.4,-28.7,785.7,61.91,-2.58,1.76,30.32
72740,0,24.99,84.35,7.82,79.3,-63.9,795.3,55.12,-14.48,-2.49,30.4
72760,0,11.9,81.88,20.61,116.5,-169.0,835.0,52.5,-11.56,-6.93,30.62
72780,0.01,9.85,75.48,29.25,79.4,-68.4,855.9,43.49,-15.51,-6.59,30.71
72800,0,0.86,60.51,42.73,49.4,-95.3,948.9,35.55,-16.03,-9.01,30.79
72820,0,2.84,46.36,54.84,58.5,-231.6,983.0,27.02,-16.94,-6.23,30.89
72840,0,3.11,30.05,60.52,59.5,-175.6,941.9,11.69,-17.6,-1.34,31.28
72860,4.33,0,21.47,60.84,49.2,-224.4,995.5,-5.22,-22.65,3.83,31.27
72880,1.64,0,14.62,55.38,-38.7,-78.5,1000.3,-19.86,-26.4,3.24,30.82
72900,7.73,6.29,10.9,50.47,37.9,-255.4,937.7,-27.07,-21.62,4.7,30.47
72920,0,0,3.4,28.36,-136.0,-183.7,1021.3,-37.31,-13.31,4.0,30.71
72940,2.46,0,5.69,24.32,-82.2,-68.1,974.3,-46.57,-9.28,6.05,30.44
72960,3.2,2.53,5.63,13.88,-139.6,-17.3,969.4,-60.85,-10.83,1.44,30.63
72980,1.09,4.05,0,8.64,-187.0,-51.8,983.7,-63.97,-7.64,0.11,30.15
73000,0.34,0,0,10.7,-88.4,51.2,995.8,-62.59,3.99,1.78,30.12
73020,4.54,2.81,1.46,3.24,-87.1,44.4,999.4,-61.39,5.17,-3.19,29.84
73040,0.76,0,0,0.5,-115.4,98.8,1007.0,-55.79,9.69,-2.4,29.12
73060,0,1.01,3.35,0,-104.0,192.1,986.9,-48.24,11.05,-5.21,29.37
73080,0,0.16,3.09,5.5,-74.9,107.2,916.8,-34.14,22.96,-3.52,28.97
73100,0,0.2,1.53,0.8,-41.0,86.2,939.5,-27.17,10.38,-5.44,28.49
73120,0,4.22,0,1.09,-21.4,213.0,963.8,-10.42,17.51,-0.88,28.23
73140,0.51,0,0,3.51,23.7,278.5,1013.3,0.31,22.91,-3.32,28.18
73160,67.72,31.12,12.37,0,73.2,149.4,937.8,15.28,25.88,2.38,28.36
73180,55.29,44.17,16.33,0,130.2,96.2,904.5,23.79,25.58,4.17,28.33
73200,37.92,51.72,27.49,2.98,155.9,145.0,843.2,33.32,22.3,7.45,28.95
73220,19.24,56.12,37.24,1.12,170.0,94.9,870.6,48.52,20.48,4.21,29.21
73240,9.74,56.16,51.69,2.72,93.7,157.3,816.3,50.91,21.48,5.89,29.63
73260,3.32,50.22,64.6,5.19,33.6,66.9,798.4,57.29,3.46,0.09,29.95
73280,3.77,39.48,78.46,4.28,97.8,20.5,808.6,60.73,2.77,2.68,30.02
73300,4.67,25.94,80.11,9.61,73.5,-52.4,807.5,57.34,-9.91,-4.23,29.92
73320,0,20.72,80.41,18.16,86.9,-119.2,792.0,51.45,-10.23,-5.36,30.14
73340,0.93,11.19,77.07,22.3,124.5,-2.3,822.7,50.86,-6.93,-4.1,30.65
73360,3.39,10.54,67.83,32.85,43.0,-7.5,903.9,37.72,-8.94,-5.13,30.22
73380,0,0,53.05,44.64,10.2,-175.0,841.3,35.14,-23.31,-4.47,31.07
73400,0,3.59,37.39,60.25,33.2,-98.9,961.8,15.78,-11.68,-0.22,31.34
73420,0,0,32.8,67.74,2.0,-92.3,1002.5,1.91,-18.22,-1.81,31.22
73440,0,0,22.23,62.58,-97.6,-178.4,977.0,-9.82,-13.73,-1.07,30.64
73460,0,0,8.78,57.36,-53.2,-150.7,999.9,-17.75,-8.85,0.71,30.86
73480,2.93,0.8,9.03,41.03,-38.5,-105.0,963.2,-27.89,-16.22,3.74,30.79
73500,0,0,4.96,37.81,-93.5,-120.9,947.3,-42.42,-15.8,5.18,30.78
73520,0,2.56,0,15.28,-131.0,-74.8,987.6,-53.08,-9.88,4.8,30.45
73540,0,2.59,2.42,14.0,-15.3,-74.8,1004.2,-61.83,-2.15,3.27,30.54
73560,1.95,0,6.54,4.88,-19.1,-32.8,1030.2,-56.22,-6.14,1.77,30.39
73580,3.71,1.69,0,0.14,-78.9,-31.1,1007.2,-57.26,-4.53,-2.09,30.01
73600,0,0,0,3.46,-39.9,-14.5,950.6,-52.77,6.33,-8.64,29.72
73620,0,0.48,4.29,0,-65.5,-63.9,965.5,-51.63,0.27,-9.62,29.64
73640,6.07,0,0,0,-138.3,66.2,1027.8,-43.64,9.09,-5.46,28.98
73660,1.06,0.95,3.69,1.03,-55.6,157.1,952.6,-34.39,19.51,-3.12,28.82
73680,5.09,0,0,2.63,-82.9,164.5,1004.5,-22.15,13.41,-0.38,28.35
73700,0,4.18,1.09,3.36,-27.8,98.2,1033.5,-12.74,10.69,1.94,27.57
73720,80.53,22.99,8.51,0,8.0,141.1,930.7,-0.54,23.55,0.65,28.0
73740,68.79,33.7,11.9,1.75,35.3,174.3,944.4,13.67,18.09,1.91,28.68
73760,49.99,45.42,17.8,0.04,56.9,156.4,916.2,26.71,19.28,4.03,28.75
73780,31.39,52.37,26.07,6.15,12.9,127.4,859.2,43.37,9.56,3.66,29.2
73800,20.76,55.7,43.85,5.07,46.8,178.7,818.2,52.76,11.67,4.15,29.21
73820,9.87,50.0,52.71,0,55.6,188.2,845.2,62.9,7.69,3.28,30.13
73840,4.94,49.17,74.71,1.6,68.8,-29.4,748.2,61.47,3.51,4.27,29.62
73860,2.87,29.97,80.56,4.43,160.8,-7.7,875.1,64.34,-1.06,2.16,29.92
73880,0,22.9,86.35,13.36,112.7,-81.3,804.8,63.16,-11.29,-2.25,30.42
73900,0,18.82,80.96,13.65,64.0,-43.6,780.2,56.45,-15.38,-4.74,30.53
73920,0.71,1.92,72.15,22.71,49.0,-18.8,825.4,47.26,-16.43,-4.89,31.09
73940,0,4.38,62.62,41.65,25.6,-249.1,901.1,35.83,-13.65,-2.87,30.8
73960,3.54,3.35,50.5,54.38,35.6,-214.2,870.5,27.72,-21.79,-2.9,30.99
73980,0,6.36,39.31,62.79,72.3,-69.6,996.8,10.88,-19.29,-5.52,30.56
74000,0,5.03,23.23,59.64,20.5,-202.9,988.7,1.31,-26.03,2.22,31.04
74020,1.45,1.04,14.61,57.87,16.2,-56.8,1041.8,-15.56,-31.4,3.27,30.89
74040,0,0,13.62,50.26,-50.4,-140.6,998.1,-25.77,-19.3,2.43,30.71
74060,3.88,0,3.75,39.08,-78.2,-137.2,1042.5,-37.33,-14.16,7.72,30.6
74080,2.04,0,7.92,22.31,-44.1,-114.8,993.3,-45.62,-23.15,6.37,30.73
74100,0,0,3.15,15.32,-140.7,3.2,991.1,-56.01,-10.05,5.45,30.79
74120,0,0,2.14,5.62,-100.3,-19.6,1030.5,-55.59,-2.23,1.11,30.31
74140,4.7,0,1.54,3.29,-98.8,-18.5,991.4,-63.5,1.84,1.89,29.9
74160,2.21,0,2.37,0,-132.0,-12.9,1010.6,-56.9,-4.43,-1.17,30.08
74180,5.95,0,0,3.96,-50.1,-23.7,1027.0,-56.41,5.35,-4.93,29.75
74200,2.1,0,0,0,-140.4,133.6,1063.4,-51.24,9.37,-6.63,29.58
74220,1.05,1.19,0,0,-38.7,83.4,990.3,-41.74,11.58,-4.24,29.02
74240,1.14,0,7.43,1.99,-25.1,135.2,1052.9,-30.94,20.45,-5.16,28.33
74260,0.34,3.84,2.07,2.82,-72.0,146.9,967.3,-15.91,25.1,-4.77,28.52
74280,1.27,0,0,0,-46.8,70.9,1014.8,-6.4,27.67,-4.07,28.15
74300,76.15,33.15,3.66,0.51,-67.0,83.7,980.0,13.98,14.98,5.68,28.1
74320,64.54,40.62,18.97,0,48.2,168.3,892.8,23.2,14.6,3.18,28.66
74340,44.13,49.93,21.49,0,92.7,111.5,855.8,37.88,13.73,4.59,29.06
74360,23.59,58.76,37.47,2.59,21.6,144.0,837.5,43.35,10.5,4.87,29.14
74380,15.11,54.56,48.96,0,146.0,65.3,850.5,49.39,10.45,4.56,29.37
74400,4.1,51.72,65.18,2.91,115.1,13.9,890.8,58.34,7.15,3.64,29.96
74420,0,37.99,68.82,1.12,133.6,16.4,816.5,59.5,3.34,-3.08,29.91
74440,1.21,34.31,80.02,7.11,81.1,-35.1,759.0,58.91,-5.86,-2.93,29.94
74460,3.99,14.19,84.94,10.69,78.4,4.7,817.4,58.95,-9.56,-2.99,30.61
74480,0,15.2,77.68,22.45,154.1,-93.0,856.8,49.67,-16.23,-6.13,30.47
74500,0,7.71,71.86,30.54,40.4,-147.8,837.2,42.47,-23.47,-8.67,30.61
74520,0.58,5.47,54.79,39.94,57.8,-101.2,862.4,38.13,-22.47,-5.52,30.97
74540,0,1.8,42.8,58.15,32.5,-155.7,978.4,23.2,-14.23,-1.83,30.85
74560,3.04,0,33.21,55.7,-84.0,-81.6,1002.2,12.59,-15.08,2.28,31.05
74580,0.06,5.05,18.26,62.73,85.3,-76.7,1007.2,-6.16,-26.77,1.43,30.99
74600,0,1.9,15.92,60.19,-19.1,-201.7,986.0,-17.96,-19.82,4.19,30.93
74620,0,0,4.36,46.82,-64.5,-84.7,1006.2,-29.63,-21.6,3.47,30.41
74640,2.99,0,3.78,37.63,-56.5,-87.2,1040.4,-39.51,-7.11,4.88,30.62
74660,0,0,2.88,24.26,-42.4,-68.1,932.6,-49.15,-12.49,1.81,30.71
74680,0,0,2.67,8.94,-48.1,-26.1,1011.6,-52.7,-6.29,4.17,30.35
74700,0,0,0,6.02,-129.1,1.6,1018.7,-66.79,-1.74,0.97,30.58
74720,3.1,0,9.65,0,-135.9,-4.7,1020.0,-57.85,-2.29,-1.43,30.13
74740,0,0,1.37,0.52,-15.1,-46.8,994.8,-58.68,6.96,-1.13,29.81
74760,0,0,0,1.67,-82.8,178.3,1011.6,-49.53,13.8,-0.6,29.59
74780,0,0,6.36,4.12,-26.8,105.0,988.1,-41.11,14.69,-4.9,29.26
74800,1.93,0,1.25,0,-51.1,126.1,957.1,-36.75,24.63,-3.08,28.94
74820,0.74,0,0,0.23,50.6,133.5,1006.0,-25.47,15.14,-5.96,28.41
74840,0,0,0.02,0,-86.2,223.3,1012.8,-13.71,19.27,-0.07,28.48
74860,75.33,25.3,1.93,0,34.7,216.8,1021.3,0.59,19.16,0.29,28.11
74880,64.02,33.63,7.74,2.44,14.2,124.8,955.0,18.53,19.86,4.41,28.34
74900,48.13,47.72,18.99,0,-12.5,108.6,923.1,23.67,15.97,3.29,28.72
74920,35.82,56.57,25.44,1.32,65.4,196.6,835.9,40.79,12.8,5.65,29.07
74940,13.17,63.79,38.93,0,27.2,79.0,796.2,48.29,9.6,2.56,29.22
74960,8.67,51.25,48.53,0.31,119.3,106.9,864.2,60.95,5.8,0.15,29.19
74980,0,42.01,70.76,6.92,68.7,31.6,881.8,57.59,4.44,2.92,29.43
75000,0,36.68,79.82,3.17,35.5,82.7,798.3,57.69,-3.72,-1.91,30.54
75020,0,27.84,81.4,9.83,32.3,-104.0,814.6,58.8,-6.2,-4.19,30.3
75040,2.11,13.89,85.19,15.87,131.9,29.7,840.8,55.82,-11.45,-6.69,30.48
75060,1.55,13.11,78.61,28.52,168.6,-39.8,811.6,50.18,-8.95,-8.91,30.46
75080,0,3.98,64.28,35.56,71.5,-156.6,854.8,35.95,-20.09,-7.16,30.87
75100,0,3.26,51.6,50.48,-10.7,-148.3,871.1,24.22,-15.22,-4.86,31.32
75120,0,0,35.69,62.14,8.8,-124.6,923.8,11.37,-32.29,-0.78,30.76
75140,0,7.9,23.99,63.74,-11.7,-138.2,997.6,0.6,-15.35,-5.26,30.98
75160,0,0.57,15.73,58.54,-138.0,-111.0,928.8,-11.57,-15.59,-1.69,30.92
75180,4.53,0.05,9.7,56.51,26.5,-109.8,1001.9,-28.5,-25.95,3.12,30.88
75200,1.11,0,2.39,41.32,-125.4,-115.4,955.2,-36.44,-19.29,9.36,30.99
75220,0,1.51,2.63,28.06,21.6,-151.6,948.9,-44.67,-15.85,3.51,31.1
75240,4.84,0.7,0.98,19.04,-167.8,-36.3,991.1,-51.63,-6.83,5.14,30.34
75260,0.14,0,0,12.86,-129.7,-73.4,991.2,-54.16,1.59,4.83,30.34
75280,0,0,1.58,8.39,-170.2,25.8,1009.3,-59.38,-0.36,1.16,30.17
75300,0,3.17,4.24,9.47,-192.2,24.8,1013.0,-56.02,-1.46,-4.78,29.57
75320,1.86,0,1.96,0.85,-157.7,109.6,1026.1,-55.64,3.96,-7.37,29.94
75340,0.06,4.77,0,0,-116.2,151.2,1017.7,-50.31,2.77,-5.31,29.73
75360,2.27,0,2.85,1.66,-90.0,209.4,1029.4,-37.84,20.9,-5.53,29.06
75380,0.12,0,0,1.12,-56.5,124.4,1004.3,-30.84,21.88,-6.05,28.73
75400,2.47,0.5,2.14,0,53.6,120.0,1012.2,-17.36,15.64,-2.87,28.37
75420,0,0,2.62,0,-2.3,206.4,1037.7,-7.65,17.87,-0.37,27.91
75440,73.61,21.33,8.79,0,-46.1,74.5,999.8,6.22,22.94,3.27,28.18
75460,64.63,41.31,18.71,0,144.3,68.4,925.3,19.59,13.85,3.3,28.12
75480,38.69,50.87,22.87,2.22,65.4,61.1,908.9,33.4,15.25,7.71,29.05
75500,20.72,59.39,42.39,0,80.0,93.6,917.2,38.56,10.35,4.38,29.51
75520,10.55,56.87,46.6,0,109.0,-14.9,872.1,52.72,5.87,8.21,29.35
75540,10.54,55.32,60.95,3.35,18.1,6.5,812.9,54.88,14.65,1.75,29.77
75560,0,40.43,64.26,3.44,195.2,27.9,816.6,58.84,5.15,0.45,30.04
75580,4.18,28.83,80.56,4.23,164.1,-12.5,813.6,56.99,2.24,-1.26,30.16
75600,1.69,20.84,81.41,12.28,142.1,-37.0,814.6,57.28,0.85,-2.81,30.45
75620,3.57,14.15,78.72,17.67,29.1,-122.1,845.8,43.29,-18.07,-1.75,30.31
75640,4.67,4.9,70.7,28.94,69.5,-138.6,846.4,45.96,-10.63,-2.89,30.68
75660,5.42,1.3,59.86,38.55,121.6,-167.2,877.2,38.68,-14.69,-3.63,30.63
75680,1.1,4.96,48.79,56.47,30.0,-48.9,892.5,16.3,-17.11,-1.53,30.76
75700,0,1.77,34.69,62.22,-45.3,-184.6,980.0,9.97,-26.89,-3.36,31.16
75720,3.01,0,21.0,60.8,46.7,-90.9,1040.5,-4.98,-22.19,0.12,31.14
75740,3.32,0.16,10.46,57.18,-75.2,-159.8,994.1,-19.99,-21.29,2.63,30.88
75760,0.66,1.45,13.62,50.34,-81.9,-155.1,1050.4,-28.07,-19.58,5.62,30.98
75780,1.05,3.59,0,36.31,-169.3,-101.0,915.9,-35.87,-1.69,4.96,30.6
75800,3.47,1.38,1.67,25.11,-32.4,-109.6,964.1,-49.04,-17.84,5.81,30.53
75820,0,3.49,0.32,17.53,-79.4,-35.1,1053.4,-57.54,-12.25,3.77,30.45
75840,0,0,2.65,7.96,-110.6,-25.1,976.1,-58.58,-1.55,5.41,30.4
75860,0,0,0,4.78,-79.5,14.5,957.2,-54.85,-1.47,0.99,30.2
75880,0.65,5.36,0,0.64,-78.1,102.0,1026.1,-63.6,0.27,-5.21,29.66
75900,0,0,0.54,4.66,-97.7,159.8,1004.1,-55.09,7.5,-2.7,29.86
75920,0,0,0.49,0,-64.7,79.0,964.6,-42.23,11.32,-5.34,29.38
75940,3.65,0,4.54,0,-37.4,151.6,1022.3,-32.51,11.84,-3.13,28.89
75960,4.37,1.99,3.87,0,-38.4,238.1,964.7,-26.7,15.08,-4.09,28.62
75980,1.2,0,0,3.13,-19.1,88.4,975.2,-11.78,27.04,-3.64,28.1
76000,74.82,18.93,2.11,0,40.5,145.1,969.2,0.28,25.55,1.31,28.13
76020,71.22,30.11,9.95,3.08,17.2,175.1,952.2,16.99,18.0,5.15,28.33
76040,54.93,47.18,18.09,0,57.1,146.8,961.2,23.08,10.51,5.49,29.12
76060,35.42,56.72,28.65,0.39,73.1,128.8,865.4,32.55,22.49,5.65,28.92
76080,17.08,61.59,40.88,0,98.4,180.3,898.7,41.93,14.18,1.86,29.11
76100,6.05,58.09,50.41,1.23,-17.3,50.3,799.0,59.68,15.01,7.18,29.36
76120,5.09,48.25,61.93,2.58,84.2,33.3,816.1,55.87,6.19,3.07,29.96
76140,5.05,40.55,75.96,5.88,9.4,14.3,852.6,60.77,-11.38,1.94,29.92
76160,0.02,22.87,84.21,10.36,200.1,-25.6,784.6,61.37,-1.42,-3.64,30.14
76180,0,16.59,75.41,13.36,82.0,-90.4,813.2,55.74,-9.61,-2.83,30.46
76200,0,6.4,70.67,22.08,68.8,-141.9,797.9,48.72,-16.72,-3.24,30.34
76220,2.75,4.65,69.41,29.34,58.9,-147.0,871.0,38.84,-10.54,-5.18,30.8
76240,0,0,57.93,42.96,48.7,-126.6,920.6,25.05,-19.99,-3.96,31.24
76260,0,0,41.14,56.03,19.4,-175.5,952.2,21.55,-13.77,-3.43,30.72
76280,0,0,28.15,67.55,28.4,-147.4,921.6,2.62,-21.14,-1.91,31.27
76300,1.91,0,20.0,63.07,50.2,-202.1,1048.2,-9.58,-14.76,4.01,30.83
76320,1.7,4.85,13.15,57.27,-119.5,-156.5,1000.0,-24.55,-20.83,3.81,31.06
76340,0,1.86,3.04,45.14,-97.1,-44.5,1012.7,-36.68,-13.27,9.12,30.96
76360,1.19,0,4.66,33.19,-82.0,-21.0,1007.4,-41.55,-18.22,6.34,30.62
76380,2.62,0,0,22.96,-95.0,-95.5,982.7,-49.06,-11.33,3.34,30.55
76400,2.07,0,0.47,13.67,-179.7,-63.7,1031.0,-53.36,5.21,2.91,30.56
76420,0,0,4.93,10.89,-103.2,-69.4,989.8,-59.16,1.61,0.75,30.51
76440,0,0,1.47,3.38,-125.4,3.1,1004.1,-58.42,3.63,-1.69,29.86
76460,0,1.81,2.94,0,-138.1,-46.2,997.6,-56.3,5.93,-4.88,29.97
76480,1.05,3.65,0.81,2.62,-49.3,119.8,972.9,-50.18,6.61,-2.87,29.41
76500,2.23,1.45,0,0,-77.6,157.5,1018.9,-42.24,8.59,-5.36,29.02
76520,0,1.14,0.07,1.94,-8.2,174.7,1004.7,-35.84,14.58,-2.35,28.83
76540,0,9.6,0.44,0.51,-32.2,259.8,1005.2,-19.07,24.13,-4.04,28.37
76560,0.13,0,2.35,6.07,-67.5,130.0,1040.1,-7.14,18.42,-0.92,28.68
76580,77.85,25.22,8.57,0,-0.6,209.8,995.5,5.37,23.64,3.51,28.32
76600,68.57,40.17,10.44,0,58.0,74.8,963.1,16.54,21.28,1.38,28.36
76620,47.24,45.88,15.2,1.39,39.5,79.4,926.3,27.15,17.34,1.57,28.52
76640,27.42,55.08,35.42,4.69,-0.1,42.3,909.1,38.83,18.36,5.7,29.28
76660,19.38,53.94,44.67,0.04,61.4,25.8,884.6,52.32,13.05,4.75,29.4
76680,6.8,56.48,53.56,0.65,104.6,108.7,812.3,52.81,3.57,3.65,29.32
76700,0.6,48.4,74.64,1.62,163.0,-74.7,729.5,65.11,5.3,1.74,30.15
76720,0,27.69,82.44,3.7,99.6,-43.1,792.0,61.05,6.94,-0.73,29.98
76740,2.12,23.62,83.43,10.14,148.9,12.1,771.8,64.87,-0.07,-2.78,30.83
76760,0.62,18.89,79.72,17.48,147.6,28.5,807.5,56.67,-3.01,-3.37,30.43
76780,4.79,10.16,73.0,29.42,147.4,-44.3,852.9,42.26,-8.48,-4.24,30.98
76800,0.7,0.66,62.96,38.04,66.7,-39.5,894.5,36.54,-17.26,-4.84,30.75
76820,0,9.03,51.15,55.29,104.3,-163.1,930.0,19.35,-14.93,-3.97,30.81
76840,2.9,0.61,35.83,65.67,-12.4,-102.5,970.2,11.82,-23.63,-3.2,30.95
76860,0.44,1.77,27.45,61.66,-55.9,-179.8,1004.1,-1.09,-31.63,-2.88,31.13
76880,0,0,15.66,55.32,16.7,-191.8,1087.0,-15.93,-26.44,4.16,31.04
76900,0.07,1.37,7.01,46.39,-48.3,-70.2,1027.8,-27.42,-19.32,2.53,31.01
76920,0,0,1.21,36.74,-84.9,-111.2,948.2,-38.09,-20.94,3.6,30.59
76940,0.81,0,0,26.28,-106.0,-2.2,965.0,-45.97,-14.61,4.21,30.87
76960,0,1.94,0.42,14.85,-186.1,-98.4,945.6,-53.17,-8.45,5.46,30.33
76980,0.2,0,0,8.36,-45.3,-19.7,1034.0,-60.07,-1.37,1.33,30.31
77000,2.48,0,3.2,5.67,-78.6,41.3,1011.8,-52.92,-2.13,1.31,30.28
77020,1.92,1.38,2.44,7.17,-84.2,73.9,975.1,-60.04,3.48,-4.24,30.06
77040,0,3.54,0,0.67,-139.5,97.0,1028.2,-48.61,10.71,-4.04,29.81
77060,3.42,0,0,3.71,-58.2,40.3,988.8,-48.01,14.85,-8.28,29.2
77080,0,0,0,3.32,-88.7,121.1,1004.7,-40.12,21.03,-7.84,28.95
